subject, StimLat, CurrentTask, TaskCondition, chooseSequence, block, trial, ThisITI, SetSize, ShownLocs, AllColors, ShownColors, ProbeType, ProbeMatch, ChosenProbeColor, CorrectProbeColor, correctResp, ProbeLoc, probert, msecProbeRT, probeACC, response, error, scannerStart, runStart, trialStart, stimStart, probeStart, stimFlip, SeqStartTime, Onset, centralJitter, LastITI, matchCond
103, Left, 1, SpatialChangeDetection, 6, 3, 20, 1.500000e+00, 1, 7, [1 21 41 61 81 101 121 141 160], 21, 1, 2, 9, 61, 2, 7, 7.320569e-01, 732, 1, 2, NA, 1.635210e+06, 1.635216e+06, 1.635314e+06, 1.635315e+06, 1.635317e+06, 1.635315e+06, 9.950000e+01, 1.055000e+02, 0, 8.500000e+00, novel non-match
103, Left, 1, SpatialChangeDetection, 6, 3, 21, 1.500000e+00, 5, [5 6 7 8 9], [1 21 41 61 81 101 121 141 160], [81 121 21 1 141], 1, 2, 5, 141, 2, 5, 7.406928e-01, 741, 1, 2, NA, 1.635210e+06, 1.635216e+06, 1.635319e+06, 1.635320e+06, 1.635322e+06, 1.635320e+06, 1.045000e+02, 1.105000e+02, 0, 8.500000e+00, lure
103, Left, 1, SpatialChangeDetection, 6, 3, 22, 2.500000e+00, 4, [4 5 6 7], [1 21 41 61 81 101 121 141 160], [160 41 121 1], 1, 1, 2, 41, 1, 5, 9.338662e-01, 934, 0, 2, NA, 1.635210e+06, 1.635216e+06, 1.635324e+06, 1.635326e+06, 1.635328e+06, 1.635326e+06, 1.105000e+02, 1.165000e+02, 0, 8.500000e+00, match
103, Left, 1, SpatialChangeDetection, 6, 3, 23, 5, 5, [2 3 4 5 6], [1 21 41 61 81 101 121 141 160], [81 101 160 61 21], 1, 1, 4, 61, 1, 5, 1.341617e+00, 1342, 0, 2, NA, 1.635210e+06, 1.635216e+06, 1.635330e+06, 1.635335e+06, 1.635336e+06, 1.635335e+06, 119, 125, 0, 8.500000e+00, match
103, Left, 1, SpatialChangeDetection, 6, 3, 24, 1, 7, [2 3 4 5 6 7 8], [1 21 41 61 81 101 121 141 160], [121 1 21 61 41 81 101], 1, 2, 9, 141, 2, 4, 1.070941e+00, 1071, 1, 2, NA, 1.635210e+06, 1.635216e+06, 1.635338e+06, 1.635339e+06, 1.635341e+06, 1.635339e+06, 1.235000e+02, 1.295000e+02, 0, 8.500000e+00, novel non-match
103, Left, 1, SpatialChangeDetection, 6, 3, 25, 1.500000e+00, 4, [6 7 8 9], [1 21 41 61 81 101 121 141 160], [121 160 1 101], 1, 1, 2, 160, 1, 7, 7.312167e-01, 731, 1, 1, NA, 1.635210e+06, 1.635216e+06, 1.635343e+06, 1.635344e+06, 1.635346e+06, 1.635344e+06, 1.285000e+02, 1.345000e+02, 0, 8.500000e+00, match
103, Left, 1, SpatialChangeDetection, 6, 3, 26, 1, 5, [2 3 4 5 6], [1 21 41 61 81 101 121 141 160], [21 1 121 141 61], 1, 1, 2, 1, 1, 3, 1.625006e+00, 1625, 0, 2, NA, 1.635210e+06, 1.635216e+06, 1.635348e+06, 1.635349e+06, 1.635350e+06, 1.635349e+06, 133, 139, 0, 8.500000e+00, match
103, Left, 1, SpatialChangeDetection, 6, 3, 27, 4.500000e+00, 4, [6 7 8 9], [1 21 41 61 81 101 121 141 160], [1 160 101 21], 1, 1, 3, 101, 1, 8, 7.040425e-01, 704, 1, 1, NA, 1.635210e+06, 1.635216e+06, 1.635352e+06, 1.635357e+06, 1.635358e+06, 1.635357e+06, 141, 147, 0, 8.500000e+00, match
103, Left, 1, SpatialChangeDetection, 6, 3, 28, 1, 4, [1 2 3 4], [1 21 41 61 81 101 121 141 160], [21 61 141 1], 1, 2, 9, 121, 2, 1, 7.093224e-01, 709, 1, 2, NA, 1.635210e+06, 1.635216e+06, 1.635360e+06, 1.635361e+06, 1.635363e+06, 1.635361e+06, 1.455000e+02, 1.515000e+02, 0, 8.500000e+00, novel non-match
103, Left, 1, SpatialChangeDetection, 6, 3, 29, 3, 4, [4 5 6 7], [1 21 41 61 81 101 121 141 160], [141 41 61 1], 1, 1, 4, 1, 1, 7, 6.248001e-01, 625, 1, 1, NA, 1.635210e+06, 1.635216e+06, 1.635365e+06, 1.635368e+06, 1.635369e+06, 1.635368e+06, 152, 158, 0, 8.500000e+00, match
103, Left, 1, SpatialChangeDetection, 6, 3, 30, 1.500000e+00, 7, [3 4 5 6 7 8 9], [1 21 41 61 81 101 121 141 160], [21 141 41 61 101 160 81], 1, 1, 2, 141, 1, 4, 1.308097e+00, 1308, 1, 1, NA, 1.635210e+06, 1.635216e+06, 1.635371e+06, 1.635373e+06, 1.635374e+06, 1.635373e+06, 157, 163, 0, 8.500000e+00, match
103, Left, 1, SpatialChangeDetection, 6, 3, 31, 2.500000e+00, 3, [2 3 4], [1 21 41 61 81 101 121 141 160], [61 41 141], 1, 2, 1, 61, 2, 4, 6.484281e-01, 648, 1, 2, NA, 1.635210e+06, 1.635216e+06, 1.635376e+06, 1.635379e+06, 1.635380e+06, 1.635379e+06, 163, 169, 0, 8.500000e+00, lure
103, Left, 1, SpatialChangeDetection, 6, 3, 32, 4.500000e+00, 7, [3 4 5 6 7 8 9], [1 21 41 61 81 101 121 141 160], [41 160 121 141 1 61 81], 1, 2, 9, 21, 2, 3, 8.082206e-01, 808, 0, 1, NA, 1.635210e+06, 1.635216e+06, 1.635382e+06, 1.635387e+06, 1.635388e+06, 1.635387e+06, 171, 177, 0, 8.500000e+00, novel non-match
103, Left, 1, SpatialChangeDetection, 6, 3, 33, 2.500000e+00, 5, [2 3 4 5 6], [1 21 41 61 81 101 121 141 160], [81 41 121 21 141], 1, 1, 3, 121, 1, 4, 1.030121e+00, 1030, 0, 2, NA, 1.635210e+06, 1.635216e+06, 1.635390e+06, 1.635393e+06, 1.635394e+06, 1.635393e+06, 177, 183, 0, 8.500000e+00, match
103, Left, 1, SpatialChangeDetection, 6, 3, 34, 1, 4, [5 6 7 8], [1 21 41 61 81 101 121 141 160], [81 1 21 141], 1, 1, 2, 1, 1, 6, 1.218894e+00, 1219, 1, 1, NA, 1.635210e+06, 1.635216e+06, 1.635396e+06, 1.635397e+06, 1.635399e+06, 1.635397e+06, 1.815000e+02, 1.875000e+02, 0, 8.500000e+00, match
103, Left, 1, SpatialChangeDetection, 6, 3, 35, 2.500000e+00, 3, [7 8 9], [1 21 41 61 81 101 121 141 160], [1 61 21], 1, 2, 9, 41, 2, 8, 8.572464e-01, 857, 1, 2, NA, 1.635210e+06, 1.635216e+06, 1.635401e+06, 1.635403e+06, 1.635405e+06, 1.635403e+06, 1.875000e+02, 1.935000e+02, 0, 8.500000e+00, novel non-match
103, Left, 1, SpatialChangeDetection, 6, 3, 36, 1.500000e+00, 3, [4 5 6], [1 21 41 61 81 101 121 141 160], [81 101 141], 1, 2, 9, 21, 2, 4, 6.902061e-01, 690, 1, 2, NA, 1.635210e+06, 1.635216e+06, 1.635407e+06, 1.635408e+06, 1.635410e+06, 1.635408e+06, 1.925000e+02, 1.985000e+02, 0, 8.500000e+00, novel non-match
103, Left, 1, SpatialChangeDetection, 6, 3, 37, 1.500000e+00, 7, [3 4 5 6 7 8 9], [1 21 41 61 81 101 121 141 160], [160 41 21 121 81 61 101], 1, 1, 2, 41, 1, 4, 8.864885e-01, 886, 1, 1, NA, 1.635210e+06, 1.635216e+06, 1.635412e+06, 1.635413e+06, 1.635415e+06, 1.635413e+06, 1.975000e+02, 2.035000e+02, 0, 8.500000e+00, match
103, Left, 1, SpatialChangeDetection, 6, 3, 38, 1, 5, [1 2 3 4 5], [1 21 41 61 81 101 121 141 160], [141 160 61 121 41], 1, 1, 3, 61, 1, 3, 7.739406e-01, 774, 0, 2, NA, 1.635210e+06, 1.635216e+06, 1.635417e+06, 1.635418e+06, 1.635419e+06, 1.635418e+06, 202, 208, 0, 8.500000e+00, match
103, Left, 1, SpatialChangeDetection, 6, 3, 39, 1.500000e+00, 3, [5 6 7], [1 21 41 61 81 101 121 141 160], [41 81 121], 1, 2, 9, 1, 2, 5, 7.573030e-01, 757, 1, 2, NA, 1.635210e+06, 1.635216e+06, 1.635421e+06, 1.635423e+06, 1.635424e+06, 1.635423e+06, 207, 213, 0, 8.500000e+00, novel non-match
103, Left, 1, SpatialChangeDetection, 6, 3, 40, 1, 3, [6 7 8], [1 21 41 61 81 101 121 141 160], [1 160 41], 1, 2, 3, 41, 2, 6, 7.965992e-01, 797, 1, 2, NA, 1.635210e+06, 1.635216e+06, 1.635426e+06, 1.635427e+06, 1.635429e+06, 1.635427e+06, 2.115000e+02, 2.175000e+02, 0, 8.500000e+00, lure
103, Left, 1, SpatialChangeDetection, 6, 3, 41, 1, 7, [1 2 3 4 5 6 7], [1 21 41 61 81 101 121 141 160], [160 121 141 81 1 21 101], 1, 2, 1, 160, 2, 7, 7.343427e-01, 734, 1, 2, NA, 1.635210e+06, 1.635216e+06, 1.635431e+06, 1.635432e+06, 1.635433e+06, 1.635432e+06, 216, 222, 0, 8.500000e+00, lure
103, Left, 1, SpatialChangeDetection, 6, 3, 42, 1, 1, 1, [1 21 41 61 81 101 121 141 160], 101, 1, 1, 1, 101, 1, 1, 5.486789e-01, 549, 1, 1, NA, 1.635210e+06, 1.635216e+06, 1.635435e+06, 1.635436e+06, 1.635438e+06, 1.635436e+06, 2.205000e+02, 2.265000e+02, 0, 8.500000e+00, match
103, Left, 1, SpatialChangeDetection, 6, 3, 43, 1, 7, [2 3 4 5 6 7 8], [1 21 41 61 81 101 121 141 160], [21 81 121 160 141 41 101], 1, 1, 3, 121, 1, 4, 1.070331e+00, 1070, 0, 2, NA, 1.635210e+06, 1.635216e+06, 1.635440e+06, 1.635441e+06, 1.635442e+06, 1.635441e+06, 225, 231, 0, 8.500000e+00, match
103, Left, 1, SpatialChangeDetection, 6, 3, 44, 1, 4, [4 5 6 7], [1 21 41 61 81 101 121 141 160], [21 101 121 141], 1, 2, 9, 61, 2, 5, 5.689974e-01, 569, 1, 2, NA, 1.635210e+06, 1.635216e+06, 1.635444e+06, 1.635445e+06, 1.635447e+06, 1.635445e+06, 2.295000e+02, 2.355000e+02, 0, 8.500000e+00, novel non-match
103, Left, 1, SpatialChangeDetection, 6, 3, 45, 3, 5, [1 2 3 4 5], [1 21 41 61 81 101 121 141 160], [160 61 81 101 121], 1, 2, 3, 81, 2, 5, 7.916887e-01, 792, 1, 2, NA, 1.635210e+06, 1.635216e+06, 1.635449e+06, 1.635452e+06, 1.635453e+06, 1.635452e+06, 236, 242, 0, 8.500000e+00, lure
103, Left, 1, SpatialChangeDetection, 6, 3, 46, 2, 7, [3 4 5 6 7 8 9], [1 21 41 61 81 101 121 141 160], [1 81 61 121 101 141 21], 1, 1, 1, 1, 1, 3, 7.960480e-01, 796, 1, 1, NA, 1.635210e+06, 1.635216e+06, 1.635455e+06, 1.635457e+06, 1.635459e+06, 1.635457e+06, 2.415000e+02, 2.475000e+02, 0, 8.500000e+00, match
103, Left, 1, SpatialChangeDetection, 6, 3, 47, 1, 3, [2 3 4], [1 21 41 61 81 101 121 141 160], [41 61 121], 1, 2, 9, 141, 2, 3, 7.267227e-01, 727, 1, 2, NA, 1.635210e+06, 1.635216e+06, 1.635461e+06, 1.635462e+06, 1.635463e+06, 1.635462e+06, 246, 252, 0, 8.500000e+00, novel non-match
103, Left, 1, SpatialChangeDetection, 6, 3, 48, 2, 1, 9, [1 21 41 61 81 101 121 141 160], 41, 1, 2, 9, 21, 2, 9, 7.907665e-01, 791, 0, 1, NA, 1.635210e+06, 1.635216e+06, 1.635465e+06, 1.635467e+06, 1.635469e+06, 1.635467e+06, 2.515000e+02, 2.575000e+02, 0, 8.500000e+00, novel non-match
103, Left, 1, SpatialChangeDetection, 6, 3, 49, 2, 1, 1, [1 21 41 61 81 101 121 141 160], 41, 1, 2, 9, 101, 2, 1, 5.494857e-01, 549, 1, 2, NA, 1.635210e+06, 1.635216e+06, 1.635471e+06, 1.635473e+06, 1.635474e+06, 1.635473e+06, 257, 263, 0, 8.500000e+00, novel non-match
103, Left, 1, SpatialChangeDetection, 6, 3, 50, 2, 5, [4 5 6 7 8], [1 21 41 61 81 101 121 141 160], [101 160 141 61 121], 1, 1, 1, 101, 1, 4, 8.034643e-01, 803, 1, 1, NA, 1.635210e+06, 1.635216e+06, 1.635476e+06, 1.635478e+06, 1.635480e+06, 1.635478e+06, 2.625000e+02, 2.685000e+02, 0, 8.500000e+00, match
103, Left, 1, SpatialChangeDetection, 6, 3, 51, 5.500000e+00, 5, [5 6 7 8 9], [1 21 41 61 81 101 121 141 160], [160 121 81 61 21], 1, 2, 9, 1, 2, 5, 8.639380e-01, 864, 1, 2, NA, 1.635210e+06, 1.635216e+06, 1.635482e+06, 1.635487e+06, 1.635489e+06, 1.635487e+06, 2.715000e+02, 2.775000e+02, 0, 8.500000e+00, novel non-match
103, Left, 1, SpatialChangeDetection, 6, 3, 52, 1, 3, [2 3 4], [1 21 41 61 81 101 121 141 160], [21 1 61], 1, 1, 3, 61, 1, 4, 6.907358e-01, 691, 1, 1, NA, 1.635210e+06, 1.635216e+06, 1.635491e+06, 1.635492e+06, 1.635493e+06, 1.635492e+06, 276, 282, 0, 8.500000e+00, match
103, Left, 1, SpatialChangeDetection, 6, 3, 53, 1, 3, [3 4 5], [1 21 41 61 81 101 121 141 160], [141 1 61], 1, 2, 9, 101, 2, 3, 6.277203e-01, 628, 1, 2, NA, 1.635210e+06, 1.635216e+06, 1.635495e+06, 1.635496e+06, 1.635498e+06, 1.635496e+06, 2.805000e+02, 2.865000e+02, 0, 8.500000e+00, novel non-match
103, Left, 1, SpatialChangeDetection, 6, 3, 54, 1.500000e+00, 5, [4 5 6 7 8], [1 21 41 61 81 101 121 141 160], [160 81 141 21 101], 1, 2, 9, 121, 2, 6, 7.911839e-01, 791, 1, 2, NA, 1.635210e+06, 1.635216e+06, 1.635500e+06, 1.635501e+06, 1.635503e+06, 1.635501e+06, 2.855000e+02, 2.915000e+02, 0, 8.500000e+00, novel non-match
103, Left, 1, SpatialChangeDetection, 6, 3, 55, 2.500000e+00, 4, [2 3 4 5], [1 21 41 61 81 101 121 141 160], [160 141 1 21], 1, 1, 1, 160, 1, 2, 7.721115e-01, 772, 1, 1, NA, 1.635210e+06, 1.635216e+06, 1.635505e+06, 1.635507e+06, 1.635509e+06, 1.635507e+06, 2.915000e+02, 2.975000e+02, 0, 8.500000e+00, match
103, Left, 1, SpatialChangeDetection, 6, 3, 56, 2, 4, [6 7 8 9], [1 21 41 61 81 101 121 141 160], [121 61 81 141], 1, 2, 1, 121, 2, 9, 9.329731e-01, 933, 1, 2, NA, 1.635210e+06, 1.635216e+06, 1.635511e+06, 1.635513e+06, 1.635514e+06, 1.635513e+06, 297, 303, 0, 8.500000e+00, lure
103, Left, 1, SpatialChangeDetection, 6, 3, 57, 2, 5, [3 4 5 6 7], [1 21 41 61 81 101 121 141 160], [1 41 101 141 81], 1, 1, 1, 1, 1, 3, 5.829070e-01, 583, 1, 1, NA, 1.635210e+06, 1.635216e+06, 1.635516e+06, 1.635518e+06, 1.635520e+06, 1.635518e+06, 3.025000e+02, 3.085000e+02, 0, 8.500000e+00, match
103, Left, 1, SpatialChangeDetection, 6, 3, 58, 1.500000e+00, 4, [6 7 8 9], [1 21 41 61 81 101 121 141 160], [121 21 141 61], 1, 2, 1, 121, 2, 7, 1.186972e+00, 1187, 1, 2, NA, 1.635210e+06, 1.635216e+06, 1.635522e+06, 1.635523e+06, 1.635525e+06, 1.635523e+06, 3.075000e+02, 3.135000e+02, 0, 8.500000e+00, lure
103, Left, 1, SpatialChangeDetection, 6, 3, 59, 1.500000e+00, 7, [2 3 4 5 6 7 8], [1 21 41 61 81 101 121 141 160], [81 141 121 1 160 41 61], 1, 1, 1, 81, 1, 2, 7.984698e-01, 798, 1, 1, NA, 1.635210e+06, 1.635216e+06, 1.635527e+06, 1.635528e+06, 1.635530e+06, 1.635528e+06, 3.125000e+02, 3.185000e+02, 0, 8.500000e+00, match
103, Left, 1, SpatialChangeDetection, 6, 3, 60, 2, 1, 4, [1 21 41 61 81 101 121 141 160], 81, 1, 1, 1, 81, 1, 4, 5.417414e-01, 542, 1, 1, NA, 1.635210e+06, 1.635216e+06, 1.635532e+06, 1.635534e+06, 1.635535e+06, 1.635534e+06, 318, 324, 0, 8.500000e+00, match
103, Left, 2, Precision, 16, 4, 1, 0, 3, [7 8 9], [1 79 14], [79 1 14], 2, 99, 1, 79, 79, 7, 9999, NA, 20, 99, 20, 1.635608e+06, 1.635614e+06, 1.635614e+06, 1.635614e+06, 1.635616e+06, 1.635614e+06, 0, 6, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 2, 2.500000e+00, 5, [1 2 3 4 5], [117 139 40 158 23], [158 139 40 23 117], 2, 99, 2, 139, 139, 2, 9999, NA, 1, 140, 1, 1.635608e+06, 1.635614e+06, 1.635622e+06, 1.635624e+06, 1.635626e+06, 1.635624e+06, 10, 16, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 3, 1, 7, [3 4 5 6 7 8 9], [172 83 120 77 22 152 126], [22 152 77 126 120 83 172], 2, 99, 5, 120, 120, 7, 9999, NA, 5, 125, 5, 1.635608e+06, 1.635614e+06, 1.635632e+06, 1.635633e+06, 1.635634e+06, 1.635633e+06, 1.850000e+01, 2.450000e+01, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 4, 1, 4, [6 7 8 9], [127 180 103 65], [65 127 103 180], 2, 99, 3, 103, 103, 8, 9999, NA, 2, 101, -2, 1.635608e+06, 1.635614e+06, 1.635640e+06, 1.635641e+06, 1.635643e+06, 1.635641e+06, 27, 33, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 5, 1, 3, [2 3 4], [84 169 102], [84 169 102], 2, 99, 1, 84, 84, 2, 9999, NA, 3, 87, 3, 1.635608e+06, 1.635614e+06, 1.635649e+06, 1.635650e+06, 1.635651e+06, 1.635650e+06, 3.550000e+01, 4.150000e+01, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 6, 1.500000e+00, 3, [5 6 7], [160 140 13], [140 13 160], 2, 99, 1, 140, 140, 5, 9999, NA, 25, 165, 25, 1.635608e+06, 1.635614e+06, 1.635657e+06, 1.635659e+06, 1.635660e+06, 1.635659e+06, 4.450000e+01, 5.050000e+01, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 7, 1, 1, 9, 22, 22, 2, 99, 1, 22, 22, 9, 9999, NA, 2, 24, 2, 1.635608e+06, 1.635614e+06, 1.635666e+06, 1.635667e+06, 1.635669e+06, 1.635667e+06, 53, 59, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 8, 3, 7, [3 4 5 6 7 8 9], [159 36 71 142 53 41 129], [142 36 159 71 41 129 53], 2, 99, 3, 159, 159, 5, 9999, NA, 13, 146, -13, 1.635608e+06, 1.635614e+06, 1.635675e+06, 1.635678e+06, 1.635679e+06, 1.635678e+06, 6.350000e+01, 6.950000e+01, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 9, 2, 5, [3 4 5 6 7], [43 15 161 63 159], [161 63 159 15 43], 2, 99, 2, 63, 63, 4, 9999, NA, 4, 59, -4, 1.635608e+06, 1.635614e+06, 1.635685e+06, 1.635687e+06, 1.635689e+06, 1.635687e+06, 73, 79, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 10, 1, 3, [3 4 5], [38 58 122], [58 38 122], 2, 99, 1, 58, 58, 3, 9999, NA, 0, 58, 0, 1.635608e+06, 1.635614e+06, 1.635695e+06, 1.635696e+06, 1.635697e+06, 1.635696e+06, 8.150000e+01, 8.750000e+01, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 11, 1, 3, [1 2 3], [93 97 29], [93 29 97], 2, 99, 2, 29, 29, 2, 9999, NA, 7, 36, 7, 1.635608e+06, 1.635614e+06, 1.635703e+06, 1.635704e+06, 1.635706e+06, 1.635704e+06, 90, 96, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 12, 2, 4, [2 3 4 5], [174 30 89 56], [56 30 174 89], 2, 99, 4, 89, 89, 5, 9999, NA, 7, 96, 7, 1.635608e+06, 1.635614e+06, 1.635712e+06, 1.635714e+06, 1.635715e+06, 1.635714e+06, 9.950000e+01, 1.055000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 13, 1.500000e+00, 7, [2 3 4 5 6 7 8], [111 176 6 88 98 125 13], [13 6 125 111 176 88 98], 2, 99, 4, 111, 111, 5, 9999, NA, 2, 113, 2, 1.635608e+06, 1.635614e+06, 1.635721e+06, 1.635723e+06, 1.635724e+06, 1.635723e+06, 1.085000e+02, 1.145000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 14, 4.500000e+00, 3, [4 5 6], [151 28 162], [151 28 162], 2, 99, 1, 151, 151, 4, 9999, NA, 8, 143, -8, 1.635608e+06, 1.635614e+06, 1.635730e+06, 1.635735e+06, 1.635736e+06, 1.635735e+06, 1.205000e+02, 1.265000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 15, 1.500000e+00, 4, [2 3 4 5], [102 96 98 39], [96 98 39 102], 2, 99, 4, 102, 102, 5, 9999, NA, 1, 103, 1, 1.635608e+06, 1.635614e+06, 1.635742e+06, 1.635744e+06, 1.635745e+06, 1.635744e+06, 1.295000e+02, 1.355000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 16, 3, 5, [5 6 7 8 9], [89 175 144 62 136], [144 136 89 62 175], 2, 99, 1, 144, 144, 5, 9999, NA, 6, 138, -6, 1.635608e+06, 1.635614e+06, 1.635751e+06, 1.635754e+06, 1.635756e+06, 1.635754e+06, 140, 146, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 17, 1, 1, 5, 23, 23, 2, 99, 1, 23, 23, 5, 9999, NA, 3, 26, 3, 1.635608e+06, 1.635614e+06, 1.635762e+06, 1.635763e+06, 1.635764e+06, 1.635763e+06, 1.485000e+02, 1.545000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 18, 3, 5, [3 4 5 6 7], [59 179 58 63 14], [59 14 58 179 63], 2, 99, 5, 63, 63, 7, 9999, NA, 10, 53, -10, 1.635608e+06, 1.635614e+06, 1.635770e+06, 1.635773e+06, 1.635775e+06, 1.635773e+06, 159, 165, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 19, 4, 4, [6 7 8 9], [52 20 99 132], [52 132 20 99], 2, 99, 4, 99, 99, 9, 9999, NA, 2, 97, -2, 1.635608e+06, 1.635614e+06, 1.635781e+06, 1.635785e+06, 1.635786e+06, 1.635785e+06, 1.705000e+02, 1.765000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 20, 1.500000e+00, 7, [1 2 3 4 5 6 7], [161 17 94 20 13 55 82], [13 17 82 55 94 20 161], 2, 99, 3, 82, 82, 3, 9999, NA, 61, 21, -61, 1.635608e+06, 1.635614e+06, 1.635792e+06, 1.635794e+06, 1.635795e+06, 1.635794e+06, 1.795000e+02, 1.855000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 21, 3, 1, 8, 96, 96, 2, 99, 1, 96, 96, 8, 9999, NA, 1, 97, 1, 1.635608e+06, 1.635614e+06, 1.635801e+06, 1.635804e+06, 1.635806e+06, 1.635804e+06, 190, 196, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 22, 2, 4, [1 2 3 4], [24 123 66 168], [123 168 24 66], 2, 99, 1, 123, 123, 1, 9999, NA, 0, 123, 0, 1.635608e+06, 1.635614e+06, 1.635812e+06, 1.635814e+06, 1.635815e+06, 1.635814e+06, 1.995000e+02, 2.055000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 23, 1, 4, [3 4 5 6], [124 36 134 82], [82 36 124 134], 2, 99, 2, 36, 36, 4, 9999, NA, 98, 134, 98, 1.635608e+06, 1.635614e+06, 1.635821e+06, 1.635822e+06, 1.635824e+06, 1.635822e+06, 208, 214, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 24, 1, 4, [3 4 5 6], [35 48 68 148], [48 35 68 148], 2, 99, 2, 35, 35, 4, 9999, NA, 8, 27, -8, 1.635608e+06, 1.635614e+06, 1.635830e+06, 1.635831e+06, 1.635832e+06, 1.635831e+06, 2.165000e+02, 2.225000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 25, 5, 4, [1 2 3 4], [10 139 159 23], [159 139 10 23], 2, 99, 2, 139, 139, 2, 9999, NA, 11, 128, -11, 1.635608e+06, 1.635614e+06, 1.635838e+06, 1.635843e+06, 1.635845e+06, 1.635843e+06, 229, 235, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 26, 3, 5, [1 2 3 4 5], [96 110 161 44 131], [131 161 110 96 44], 2, 99, 1, 131, 131, 1, 9999, NA, 5, 126, -5, 1.635608e+06, 1.635614e+06, 1.635851e+06, 1.635854e+06, 1.635855e+06, 1.635854e+06, 2.395000e+02, 2.455000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 27, 2, 4, [2 3 4 5], [140 70 22 50], [70 50 140 22], 2, 99, 2, 50, 50, 3, 9999, NA, 12, 62, 12, 1.635608e+06, 1.635614e+06, 1.635861e+06, 1.635863e+06, 1.635865e+06, 1.635863e+06, 249, 255, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 28, 1.500000e+00, 4, [5 6 7 8], [50 115 108 44], [50 44 115 108], 2, 99, 2, 44, 44, 6, 9999, NA, 28, 72, 28, 1.635608e+06, 1.635614e+06, 1.635871e+06, 1.635872e+06, 1.635874e+06, 1.635872e+06, 258, 264, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 29, 3, 5, [1 2 3 4 5], [120 81 62 13 122], [81 62 13 120 122], 2, 99, 3, 13, 13, 3, 9999, NA, 1, 12, -1, 1.635608e+06, 1.635614e+06, 1.635880e+06, 1.635883e+06, 1.635884e+06, 1.635883e+06, 2.685000e+02, 2.745000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 30, 2, 7, [1 2 3 4 5 6 7], [117 134 13 40 159 112 111], [134 13 112 40 111 159 117], 2, 99, 5, 111, 111, 5, 9999, NA, 2, 113, 2, 1.635608e+06, 1.635614e+06, 1.635890e+06, 1.635892e+06, 1.635894e+06, 1.635892e+06, 278, 284, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 31, 1.500000e+00, 1, 5, 145, 145, 2, 99, 1, 145, 145, 5, 9999, NA, 12, 157, 12, 1.635608e+06, 1.635614e+06, 1.635900e+06, 1.635901e+06, 1.635903e+06, 1.635901e+06, 287, 293, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 32, 2, 4, [2 3 4 5], [149 125 140 121], [121 125 140 149], 2, 99, 2, 125, 125, 3, 9999, NA, 8, 133, 8, 1.635608e+06, 1.635614e+06, 1.635909e+06, 1.635911e+06, 1.635912e+06, 1.635911e+06, 2.965000e+02, 3.025000e+02, 0, 6.500000e+00, NA
103, Left, 2, Precision, 16, 4, 33, 1, 5, [2 3 4 5 6], [27 177 156 99 58], [156 58 27 99 177], 2, 99, 4, 99, 99, 5, 9999, NA, 87, 12, -87, 1.635608e+06, 1.635614e+06, 1.635918e+06, 1.635919e+06, 1.635921e+06, 1.635919e+06, 305, 311, 0, 6.500000e+00, NA
