subject, session, target, StimLat, CurrentTask, TaskCondition, block, trial, LoadLevel, SetSize, ShownLocs, AllColors, ShownColors, ProbeMatch, ChosenProbeColor, CorrectProbeColor, ProbeLoc, probert, msecProbeRT, probeACC, response, error, matchCond
103, 2, SUP, Left, 2, Precision, 6, 7, 3, 5, [2 3 4 5 6], [170 227 263 145 91], [263 91 227 170 145], 99, 5, 145, 6, 4.000730e+00, Time-out, 47, 98, -47, NA
103, 2, SUP, Left, 2, Precision, 6, 8, 2, 3, [5 6 7], [181 292 72], [181 72 292], 99, 3, 292, 7, 1.739804e+00, 1740, 26, 266, -26, NA
103, 2, SUP, Left, 2, Precision, 6, 9, 4, 7, [2 3 4 5 6 7 8], [243 87 284 177 319 58 286], [284 87 58 243 319 286 177], 99, 4, 243, 5, 1.661467e+00, 1661, 41, 284, 41, NA
103, 2, SUP, Left, 2, Precision, 6, 10, 3, 5, [3 4 5 6 7], [10 273 300 38 167], [10 300 167 273 38], 99, 3, 167, 5, 2.247188e+00, 2247, 125, 292, 125, NA
103, 2, SUP, Left, 2, Precision, 6, 11, 3, 5, [2 3 4 5 6], [42 185 48 278 350], [350 42 48 185 278], 99, 5, 278, 6, 1.767593e+00, 1768, 14, 264, -14, NA
103, 2, SUP, Left, 2, Precision, 6, 12, 4, 7, [3 4 5 6 7 8 9], [30 115 98 157 291 355 75], [291 98 115 30 75 355 157], 99, 3, 115, 5, 2.608388e+00, 2608, 94, 209, 94, NA
103, 2, SUP, Left, 2, Precision, 6, 13, 2, 3, [7 8 9], [350 76 65], [65 76 350], 99, 1, 65, 7, 2.793614e+00, 2794, 21, 86, 21, NA
103, 2, SUP, Left, 2, Precision, 6, 14, 2, 3, [6 7 8], [23 309 307], [309 307 23], 99, 2, 307, 7, 3.330714e+00, 3331, 22, 329, 22, NA
103, 2, SUP, Left, 2, Precision, 6, 15, 4, 7, [1 2 3 4 5 6 7], [64 101 114 50 273 55 118], [55 50 64 101 273 114 118], 99, 6, 114, 6, 1.627591e+00, 1628, 5, 119, 5, NA
103, 2, SUP, Left, 2, Precision, 6, 16, 2, 3, [7 8 9], [263 241 337], [241 263 337], 99, 1, 241, 7, 1.717864e+00, 1718, 16, 257, 16, NA
103, 2, SUP, Left, 2, Precision, 6, 17, 4, 7, [1 2 3 4 5 6 7], [195 345 186 49 36 138 249], [49 186 345 249 36 195 138], 99, 6, 195, 6, 2.038231e+00, 2038, 162, 33, -162, NA
103, 2, SUP, Left, 2, Precision, 6, 18, 4, 7, [1 2 3 4 5 6 7], [284 209 20 333 188 107 303], [303 188 209 20 333 107 284], 99, 3, 209, 3, 2.407083e+00, 2407, 125, 334, 125, NA
103, 2, SUP, Left, 2, Precision, 6, 19, 4, 7, [1 2 3 4 5 6 7], [75 108 277 162 306 46 345], [345 277 306 75 108 46 162], 99, 5, 108, 5, 3.281223e+00, 3281, 53, 161, 53, NA
103, 2, SUP, Left, 2, Precision, 6, 20, 2, 3, [3 4 5], [236 57 251], [251 236 57], 99, 2, 236, 4, 2.257795e+00, 2258, 7, 243, 7, NA
103, 2, SUP, Left, 2, Precision, 6, 21, 4, 7, [1 2 3 4 5 6 7], [55 181 319 157 310 205 132], [132 319 157 205 181 310 55], 99, 1, 132, 1, 2.298445e+00, 2298, 17, 149, 17, NA
103, 2, SUP, Left, 2, Precision, 6, 22, 1, 1, 9, 38, 38, 99, 1, 38, 9, 1.923935e+00, 1924, 1, 39, 1, NA
103, 2, SUP, Left, 2, Precision, 6, 23, 3, 5, [4 5 6 7 8], [265 240 147 14 272], [14 147 265 272 240], 99, 1, 14, 4, 2.476505e+00, 2477, 107, 267, -107, NA
103, 2, SUP, Left, 2, Precision, 6, 24, 3, 5, [5 6 7 8 9], [288 41 337 22 168], [168 288 337 41 22], 99, 1, 168, 5, 2.318379e+00, 2318, 9, 177, 9, NA
103, 2, SUP, Left, 2, Precision, 6, 25, 3, 5, [2 3 4 5 6], [17 202 161 270 265], [17 202 161 270 265], 99, 3, 161, 4, 2.366422e+00, 2366, 147, 14, -147, NA
103, 2, SUP, Left, 2, Precision, 6, 26, 4, 7, [2 3 4 5 6 7 8], [127 42 213 304 247 55 309], [42 247 213 304 309 127 55], 99, 5, 309, 6, 2.318858e+00, 2319, 70, 19, 70, NA
103, 2, SUP, Left, 2, Precision, 6, 27, 1, 1, 3, 302, 302, 99, 1, 302, 3, 1.935394e+00, 1935, 0, 302, 0, NA
103, 2, SUP, Left, 2, Precision, 6, 28, 1, 1, 1, 88, 88, 99, 1, 88, 1, 2.312913e+00, 2313, 16, 104, 16, NA
103, 2, SUP, Left, 2, Precision, 6, 29, 3, 5, [4 5 6 7 8], [206 203 133 98 33], [133 203 33 206 98], 99, 1, 133, 4, 3.322340e+00, 3322, 15, 148, 15, NA
103, 2, SUP, Left, 2, Precision, 6, 30, 4, 7, [3 4 5 6 7 8 9], [267 34 16 221 275 168 254], [221 254 275 168 267 34 16], 99, 4, 168, 6, 1.819181e+00, 1819, 102, 270, 102, NA
103, 2, SUP, Left, 2, Precision, 6, 31, 1, 1, 9, 159, 159, 99, 1, 159, 9, 2.091929e+00, 2092, 5, 164, 5, NA
103, 2, SUP, Left, 2, Precision, 6, 32, 2, 3, [2 3 4], [50 149 324], [324 50 149], 99, 1, 324, 2, 3.045503e+00, 3046, 41, 283, -41, NA
103, 2, SUP, Left, 2, Precision, 6, 33, 3, 5, [1 2 3 4 5], [14 303 63 355 61], [303 14 61 63 355], 99, 5, 355, 5, 2.846610e+00, 2847, 6, 349, -6, NA
103, 2, SUP, Left, 2, Precision, 6, 34, 3, 5, [2 3 4 5 6], [71 109 329 81 77], [329 71 77 81 109], 99, 1, 329, 2, 2.144206e+00, 2144, 5, 334, 5, NA
103, 2, SUP, Left, 2, Precision, 6, 35, 1, 1, 4, 88, 88, 99, 1, 88, 4, 2.225533e+00, 2226, 2, 90, 2, NA
103, 2, SUP, Left, 2, Precision, 6, 36, 3, 5, [3 4 5 6 7], [256 287 184 112 264], [184 264 287 112 256], 99, 2, 264, 4, 2.219003e+00, 2219, 38, 226, -38, NA
103, 2, SUP, Left, 2, Precision, 6, 37, 3, 5, [5 6 7 8 9], [45 170 358 338 79], [358 79 45 338 170], 99, 3, 45, 7, 2.546973e+00, 2547, 56, 349, -56, NA
103, 2, SUP, Left, 2, Precision, 6, 38, 2, 3, [4 5 6], [156 205 170], [156 205 170], 99, 3, 170, 6, 2.341173e+00, 2341, 14, 184, 14, NA
103, 2, SUP, Left, 2, Precision, 6, 39, 1, 1, 4, 329, 329, 99, 1, 329, 4, 2.462000e+00, 2462, 9, 338, 9, NA
103, 2, SUP, Left, 2, Precision, 6, 40, 3, 5, [4 5 6 7 8], [155 98 21 101 269], [21 101 98 155 269], 99, 5, 269, 8, 1.951257e+00, 1951, 4, 265, -4, NA
103, 2, SUP, Left, 2, Precision, 6, 41, 1, 1, 1, 258, 258, 99, 1, 258, 1, 1.759670e+00, 1760, 3, 261, 3, NA
103, 2, SUP, Left, 2, Precision, 6, 42, 1, 1, 5, 4, 4, 99, 1, 4, 5, 2.169490e+00, 2169, 13, 351, -13, NA
103, 2, SUP, Left, 2, Precision, 6, 43, 2, 3, [4 5 6], [126 247 272], [247 126 272], 99, 2, 126, 5, 1.666916e+00, 1667, 1, 125, -1, NA
103, 2, SUP, Left, 2, Precision, 6, 44, 3, 5, [1 2 3 4 5], [124 329 146 348 343], [343 329 124 146 348], 99, 1, 343, 1, 1.986140e+00, 1986, 5, 348, 5, NA
103, 2, SUP, Left, 2, Precision, 6, 45, 4, 7, [3 4 5 6 7 8 9], [267 18 45 106 276 113 137], [45 113 137 106 267 276 18], 99, 6, 276, 8, 1.764084e+00, 1764, 10, 266, -10, NA
103, 2, SUP, Left, 2, Precision, 6, 46, 2, 3, [1 2 3], [267 157 119], [119 267 157], 99, 1, 119, 1, 3.309039e+00, 3309, 18, 137, 18, NA
103, 2, SUP, Left, 2, Precision, 6, 47, 3, 5, [2 3 4 5 6], [272 50 193 188 229], [193 272 50 188 229], 99, 3, 50, 4, 2.390040e+00, 2390, 158, 208, 158, NA
103, 2, SUP, Left, 2, Precision, 6, 48, 3, 5, [4 5 6 7 8], [322 15 6 69 282], [69 282 322 6 15], 99, 3, 322, 6, 2.383683e+00, 2384, 48, 274, -48, NA
103, 2, SUP, Left, 2, Precision, 6, 49, 4, 7, [2 3 4 5 6 7 8], [135 319 18 266 128 118 269], [18 266 319 135 118 128 269], 99, 2, 266, 3, 3.176827e+00, 3177, 177, 83, 177, NA
103, 2, SUP, Left, 2, Precision, 6, 50, 4, 7, [2 3 4 5 6 7 8], [131 268 119 204 31 63 64], [131 268 64 63 119 204 31], 99, 6, 204, 7, 4.000775e+00, Time-out, 165, 39, -165, NA
103, 2, SUP, Left, 2, Precision, 6, 51, 1, 1, 4, 15, 15, 99, 1, 15, 4, 4.000659e+00, Time-out, 5, 20, 5, NA
103, 2, SUP, Left, 2, Precision, 6, 52, 2, 3, [5 6 7], [224 335 94], [224 94 335], 99, 2, 94, 6, 4.000382e+00, Time-out, 25, 69, -25, NA
103, 2, SUP, Left, 2, Precision, 6, 53, 4, 7, [3 4 5 6 7 8 9], [204 101 128 54 193 189 37], [54 37 189 204 128 101 193], 99, 4, 204, 6, 4.000708e+00, Time-out, 6, 198, -6, NA
103, 2, SUP, Left, 2, Precision, 6, 54, 3, 5, [1 2 3 4 5], [254 59 87 178 128], [178 59 254 128 87], 99, 3, 254, 3, 4.000312e+00, Time-out, 57, 197, -57, NA
103, 2, SUP, Left, 2, Precision, 6, 55, 1, 1, 8, 328, 328, 99, 1, 328, 8, 2.143849e+00, 2144, 12, 316, -12, NA
103, 2, SUP, Left, 2, Precision, 6, 56, 1, 1, 2, 159, 159, 99, 1, 159, 2, 1.762078e+00, 1762, 7, 152, -7, NA
103, 2, SUP, Left, 2, Precision, 6, 57, 4, 7, [1 2 3 4 5 6 7], [80 76 216 197 54 133 266], [216 133 266 54 76 80 197], 99, 2, 133, 2, 1.972020e+00, 1972, 77, 210, 77, NA
103, 2, SUP, Left, 2, Precision, 6, 58, 1, 1, 5, 253, 253, 99, 1, 253, 5, 4.000491e+00, Time-out, 4, 257, 4, NA
103, 2, SUP, Left, 2, Precision, 6, 59, 1, 1, 5, 61, 61, 99, 1, 61, 5, 4.000733e+00, Time-out, 2, 59, -2, NA
103, 2, SUP, Left, 2, Precision, 6, 60, 2, 3, [7 8 9], [156 81 350], [156 350 81], 99, 2, 350, 8, 4.000369e+00, Time-out, 3, 353, 3, NA
103, 2, SUP, Left, 2, Precision, 6, 61, 4, 7, [3 4 5 6 7 8 9], [250 109 79 69 167 183 99], [167 250 183 69 99 109 79], 99, 2, 250, 4, 4.000140e+00, Time-out, 12, 262, 12, NA
103, 2, SUP, Left, 2, Precision, 6, 62, 4, 7, [3 4 5 6 7 8 9], [336 116 304 343 222 215 92], [222 215 336 304 92 343 116], 99, 6, 343, 8, 4.000131e+00, Time-out, 46, 297, -46, NA
103, 2, SUP, Left, 2, Precision, 6, 63, 1, 1, 8, 15, 15, 99, 1, 15, 8, 4.000127e+00, Time-out, 4, 11, -4, NA
103, 2, SUP, Left, 2, Precision, 6, 64, 2, 3, [7 8 9], [92 86 253], [86 253 92], 99, 2, 253, 8, 4.000587e+00, Time-out, 11, 264, 11, NA
103, 2, SUP, Left, 2, Precision, 6, 65, 2, 3, [2 3 4], [61 205 196], [205 61 196], 99, 3, 196, 4, 4.000090e+00, Time-out, 1, 197, 1, NA
103, 2, SUP, Left, 2, Precision, 6, 66, 2, 3, [4 5 6], [354 323 337], [337 354 323], 99, 1, 337, 4, 4.000022e+00, Time-out, 0, 337, 0, NA
103, 2, SUP, Left, 2, Precision, 6, 67, 3, 5, [5 6 7 8 9], [78 120 140 311 117], [311 140 117 120 78], 99, 2, 140, 6, 4.000206e+00, Time-out, 14, 126, -14, NA
103, 2, SUP, Left, 2, Precision, 6, 68, 1, 1, 8, 172, 172, 99, 1, 172, 8, 4.000221e+00, Time-out, 13, 185, 13, NA
103, 2, SUP, Left, 2, Precision, 6, 69, 2, 3, [1 2 3], [319 22 262], [22 262 319], 99, 2, 262, 2, 4.000302e+00, Time-out, 5, 267, 5, NA
103, 2, SUP, Left, 2, Precision, 6, 70, 2, 3, [4 5 6], [86 204 240], [240 86 204], 99, 1, 240, 4, 4.000140e+00, Time-out, 5, 245, 5, NA
103, 2, SUP, Left, 2, Precision, 6, 71, 4, 7, [1 2 3 4 5 6 7], [87 75 356 243 229 7 52], [75 52 7 243 356 87 229], 99, 7, 229, 7, 4.000671e+00, Time-out, 9, 238, 9, NA
103, 2, SUP, Left, 2, Precision, 6, 72, 1, 1, 4, 284, 284, 99, 1, 284, 4, 4.000429e+00, Time-out, 5, 279, -5, NA
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 1, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [161 121 281 81 41 320 1], 1, 3, 281, 4, 7.310727e-01, 731, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 2, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [161 81 281 241 320], 1, 5, 320, 9, 7.242059e-01, 724, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 3, 3, 5, [1 2 3 4 5], [1 41 81 121 161 201 241 281 320], [281 1 41 81 201], 2, 9, 241, 4, 5.655740e-01, 566, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 4, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [161 121 81 1 41], 2, 9, 320, 6, 7.513410e-01, 751, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 5, 1, 1, 8, [1 41 81 121 161 201 241 281 320], 281, 1, 1, 281, 8, 5.924299e-01, 592, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 6, 3, 5, [1 2 3 4 5], [1 41 81 121 161 201 241 281 320], [281 320 81 41 121], 2, 9, 201, 3, 5.624317e-01, 562, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 7, 1, 1, 5, [1 41 81 121 161 201 241 281 320], 320, 2, 9, 241, 5, 5.391172e-01, 539, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 8, 1, 1, 9, [1 41 81 121 161 201 241 281 320], 241, 1, 1, 241, 9, 6.042395e-01, 604, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 9, 4, 7, [1 2 3 4 5 6 7], [1 41 81 121 161 201 241 281 320], [1 320 201 281 41 161 81], 1, 3, 201, 3, 9.340459e-01, 934, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 10, 2, 3, [4 5 6], [1 41 81 121 161 201 241 281 320], [241 41 201], 1, 1, 241, 4, 6.156813e-01, 616, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 11, 1, 1, 6, [1 41 81 121 161 201 241 281 320], 241, 1, 1, 241, 6, 8.885467e-01, 889, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 12, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [281 161 41 81 201], 1, 1, 281, 5, 6.659231e-01, 666, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 13, 1, 1, 4, [1 41 81 121 161 201 241 281 320], 1, 1, 1, 1, 4, 7.547215e-01, 755, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 14, 4, 7, [1 2 3 4 5 6 7], [1 41 81 121 161 201 241 281 320], [281 121 1 81 41 320 201], 1, 6, 320, 6, 6.765107e-01, 677, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 15, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [241 1 320 81 161 121 281], 1, 1, 241, 2, 9.818376e-01, 982, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 16, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [241 281 320 81 161 41 201], 2, 6, 41, 5, 6.233227e-01, 623, 1, d, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 17, 2, 3, [5 6 7], [1 41 81 121 161 201 241 281 320], [241 201 320], 1, 2, 201, 6, 8.721545e-01, 872, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 18, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [161 281 1 320 81], 2, 9, 41, 9, 8.109676e-01, 811, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 19, 4, 7, [1 2 3 4 5 6 7], [1 41 81 121 161 201 241 281 320], [121 241 81 161 41 1 320], 1, 7, 320, 7, 6.267097e-01, 627, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 20, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [81 201 161 121 1 41 281], 1, 6, 41, 8, 8.845195e-01, 885, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 21, 2, 3, [7 8 9], [1 41 81 121 161 201 241 281 320], [320 1 41], 1, 2, 1, 8, 9.731561e-01, 973, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 22, 2, 3, [3 4 5], [1 41 81 121 161 201 241 281 320], [41 81 201], 1, 2, 81, 4, 7.115730e-01, 712, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 23, 4, 7, [1 2 3 4 5 6 7], [1 41 81 121 161 201 241 281 320], [320 1 241 201 281 41 121], 2, 2, 1, 6, 8.723088e-01, 872, 1, d, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 24, 1, 1, 7, [1 41 81 121 161 201 241 281 320], 201, 2, 9, 1, 7, 6.343085e-01, 634, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 25, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [201 41 320 161 121], 2, 9, 1, 9, 8.517012e-01, 852, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 26, 2, 3, [6 7 8], [1 41 81 121 161 201 241 281 320], [1 281 201], 1, 2, 281, 7, 7.882531e-01, 788, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 27, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [281 201 1 121 41], 2, 9, 241, 5, 7.185324e-01, 719, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 28, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [281 41 320 161 201], 1, 5, 201, 9, 5.669501e-01, 567, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 29, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [1 241 281 201 41 81 320], 1, 5, 41, 6, 1.096038e+00, 1096, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 30, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [1 281 121 241 161 81 320], 2, 9, 201, 5, 8.976233e-01, 898, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 31, 2, 3, [6 7 8], [1 41 81 121 161 201 241 281 320], [81 201 320], 1, 1, 81, 6, 6.437433e-01, 644, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 32, 1, 1, 5, [1 41 81 121 161 201 241 281 320], 1, 2, 9, 161, 5, 5.323550e-01, 532, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 33, 2, 3, [6 7 8], [1 41 81 121 161 201 241 281 320], [161 281 241], 2, 1, 161, 8, 6.457281e-01, 646, 1, d, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 34, 3, 5, [4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [201 81 161 121 281], 2, 3, 161, 4, 1.263816e+00, 1264, 0, s, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 35, 2, 3, [6 7 8], [1 41 81 121 161 201 241 281 320], [281 320 201], 2, 1, 281, 8, 8.804291e-01, 880, 1, d, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 36, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [41 161 1 81 121 281 201], 1, 2, 161, 3, 9.224664e-01, 922, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 37, 3, 5, [1 2 3 4 5], [1 41 81 121 161 201 241 281 320], [281 81 161 1 320], 1, 5, 320, 5, 6.749341e-01, 675, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 38, 1, 1, 6, [1 41 81 121 161 201 241 281 320], 320, 1, 1, 320, 6, 4.280300e-01, 428, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 39, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [201 241 281 121 320], 2, 4, 121, 5, 7.342046e-01, 734, 1, d, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 40, 3, 5, [1 2 3 4 5], [1 41 81 121 161 201 241 281 320], [81 320 1 281 41], 1, 2, 320, 2, 6.876371e-01, 688, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 41, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [241 81 1 121 281 41 201], 2, 9, 320, 7, 7.607702e-01, 761, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 42, 1, 1, 6, [1 41 81 121 161 201 241 281 320], 241, 1, 1, 241, 6, 5.219048e-01, 522, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 43, 1, 1, 6, [1 41 81 121 161 201 241 281 320], 241, 2, 9, 81, 6, 4.110333e-01, 411, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 44, 2, 3, [4 5 6], [1 41 81 121 161 201 241 281 320], [320 161 241], 2, 1, 320, 5, 9.325272e-01, 933, 0, s, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 45, 3, 5, [1 2 3 4 5], [1 41 81 121 161 201 241 281 320], [241 121 161 41 281], 2, 9, 81, 4, 1.485395e+00, 1485, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 46, 4, 7, [1 2 3 4 5 6 7], [1 41 81 121 161 201 241 281 320], [81 1 281 121 201 320 241], 1, 2, 1, 2, 5.750236e-01, 575, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 47, 2, 3, [6 7 8], [1 41 81 121 161 201 241 281 320], [161 41 201], 1, 3, 201, 8, 7.052447e-01, 705, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 48, 3, 5, [4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [320 241 41 161 281], 1, 4, 161, 7, 6.658008e-01, 666, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 49, 1, 1, 1, [1 41 81 121 161 201 241 281 320], 201, 1, 1, 201, 1, 6.348397e-01, 635, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 50, 3, 5, [4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [201 320 41 81 281], 1, 3, 41, 6, 6.286626e-01, 629, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 51, 2, 3, [2 3 4], [1 41 81 121 161 201 241 281 320], [81 320 1], 2, 3, 1, 2, 6.462078e-01, 646, 1, d, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 52, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [41 281 201 320 1 121 241], 2, 9, 81, 4, 6.323797e-01, 632, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 53, 2, 3, [4 5 6], [1 41 81 121 161 201 241 281 320], [320 81 281], 2, 9, 241, 5, 6.161841e-01, 616, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 54, 1, 1, 7, [1 41 81 121 161 201 241 281 320], 41, 2, 9, 241, 7, 5.131145e-01, 513, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 55, 3, 5, [3 4 5 6 7], [1 41 81 121 161 201 241 281 320], [81 41 1 281 161], 1, 4, 281, 6, 1.307176e+00, 1307, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 56, 2, 3, [5 6 7], [1 41 81 121 161 201 241 281 320], [41 161 1], 1, 2, 161, 6, 9.084986e-01, 908, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 57, 1, 1, 1, [1 41 81 121 161 201 241 281 320], 161, 2, 9, 201, 1, 4.711274e-01, 471, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 58, 2, 3, [7 8 9], [1 41 81 121 161 201 241 281 320], [41 81 161], 2, 9, 1, 9, 5.269962e-01, 527, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 59, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [121 320 161 241 41], 1, 5, 41, 9, 8.169174e-01, 817, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 60, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [320 81 241 41 121 201 1], 1, 6, 201, 8, 6.821684e-01, 682, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 61, 1, 1, 8, [1 41 81 121 161 201 241 281 320], 41, 2, 9, 201, 8, 4.506464e-01, 451, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 62, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [201 281 320 41 1 161 81], 1, 5, 1, 6, 9.325565e-01, 933, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 63, 2, 3, [4 5 6], [1 41 81 121 161 201 241 281 320], [241 81 121], 1, 1, 241, 4, 8.217682e-01, 822, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 64, 2, 3, [7 8 9], [1 41 81 121 161 201 241 281 320], [281 320 81], 2, 1, 281, 9, 6.150083e-01, 615, 1, d, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 65, 1, 1, 6, [1 41 81 121 161 201 241 281 320], 201, 1, 1, 201, 6, 4.079663e-01, 408, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 66, 1, 1, 4, [1 41 81 121 161 201 241 281 320], 41, 1, 1, 41, 4, 5.864956e-01, 586, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 67, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [41 81 121 201 161 281 320], 2, 9, 241, 5, 6.907367e-01, 691, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 7, 68, 2, 3, [1 2 3], [1 41 81 121 161 201 241 281 320], [41 201 121], 2, 9, 1, 1, 7.809182e-01, 781, 1, d, NA, novel non-match
