subject, session, target, StimLat, CurrentTask, TaskCondition, block, trial, LoadLevel, SetSize, ShownLocs, AllColors, ShownColors, ProbeMatch, ChosenProbeColor, CorrectProbeColor, ProbeLoc, probert, msecProbeRT, probeACC, response, error, matchCond
103, 3, INF, Left, 2, Precision, 4, 52, 4, 7, [3 4 5 6 7 8 9], [176 38 340 260 154 99 23], [38 260 340 176 99 23 154], 99, 3, 340, 5, 2.086790e+00, 2087, 68, 272, -68, NA
103, 3, INF, Left, 2, Precision, 4, 53, 2, 3, [5 6 7], [341 325 246], [246 341 325], 99, 1, 246, 5, 1.407757e+00, 1408, 9, 237, -9, NA
103, 3, INF, Left, 2, Precision, 4, 54, 2, 3, [1 2 3], [195 33 91], [33 91 195], 99, 3, 195, 3, 3.929836e+00, 3930, 17, 212, 17, NA
103, 3, INF, Left, 2, Precision, 4, 55, 4, 7, [2 3 4 5 6 7 8], [188 277 128 298 95 183 108], [95 277 128 188 298 108 183], 99, 4, 188, 5, 2.209514e+00, 2210, 49, 139, -49, NA
103, 3, INF, Left, 2, Precision, 4, 56, 4, 7, [2 3 4 5 6 7 8], [155 301 121 149 298 271 215], [298 215 121 149 271 155 301], 99, 5, 271, 6, 2.035576e+00, 2036, 18, 289, 18, NA
103, 3, INF, Left, 2, Precision, 4, 57, 1, 1, 3, 248, 248, 99, 1, 248, 3, 1.340755e+00, 1341, 7, 255, 7, NA
103, 3, INF, Left, 2, Precision, 4, 58, 3, 5, [1 2 3 4 5], [64 199 106 281 113], [113 281 64 199 106], 99, 3, 64, 3, 2.117007e+00, 2117, 62, 126, 62, NA
103, 3, INF, Left, 2, Precision, 4, 59, 4, 7, [2 3 4 5 6 7 8], [94 263 256 47 358 277 32], [256 94 358 277 263 47 32], 99, 4, 277, 5, 1.718620e+00, 1719, 25, 252, -25, NA
103, 3, INF, Left, 2, Precision, 4, 60, 1, 1, 4, 216, 216, 99, 1, 216, 4, 1.550726e+00, 1551, 8, 224, 8, NA
103, 3, INF, Left, 2, Precision, 4, 61, 3, 5, [3 4 5 6 7], [337 329 285 241 173], [173 337 329 241 285], 99, 1, 173, 3, 1.591233e+00, 1591, 5, 178, 5, NA
103, 3, INF, Left, 2, Precision, 4, 62, 1, 1, 7, 338, 338, 99, 1, 338, 7, 4.000272e+00, Time-out, 0, 338, 0, NA
103, 3, INF, Left, 2, Precision, 4, 63, 1, 1, 9, 58, 58, 99, 1, 58, 9, 2.018363e+00, 2018, 3, 55, -3, NA
103, 3, INF, Left, 2, Precision, 4, 64, 2, 3, [4 5 6], [136 171 2], [136 2 171], 99, 1, 136, 4, 2.850540e+00, 2851, 12, 124, -12, NA
103, 3, INF, Left, 2, Precision, 4, 65, 4, 7, [3 4 5 6 7 8 9], [270 165 178 81 14 184 126], [14 165 184 126 81 270 178], 99, 6, 270, 8, 1.580238e+00, 1580, 87, 183, -87, NA
103, 3, INF, Left, 2, Precision, 4, 66, 1, 1, 7, 146, 146, 99, 1, 146, 7, 1.525157e+00, 1525, 6, 140, -6, NA
103, 3, INF, Left, 2, Precision, 4, 67, 4, 7, [3 4 5 6 7 8 9], [357 53 238 41 186 194 335], [53 335 194 186 238 41 357], 99, 5, 238, 7, 1.822140e+00, 1822, 151, 29, 151, NA
103, 3, INF, Left, 2, Precision, 4, 68, 1, 1, 2, 107, 107, 99, 1, 107, 2, 1.727062e+00, 1727, 24, 131, 24, NA
103, 3, INF, Left, 2, Precision, 4, 69, 1, 1, 3, 233, 233, 99, 1, 233, 3, 1.785161e+00, 1785, 3, 236, 3, NA
103, 3, INF, Left, 2, Precision, 4, 70, 4, 7, [3 4 5 6 7 8 9], [198 175 17 325 295 1 159], [1 198 325 17 295 159 175], 99, 1, 1, 3, 1.385199e+00, 1385, 1, 360, -1, NA
103, 3, INF, Left, 2, Precision, 4, 71, 2, 3, [2 3 4], [179 254 41], [41 254 179], 99, 2, 254, 3, 1.498809e+00, 1499, 1, 253, -1, NA
103, 3, INF, Left, 2, Precision, 4, 72, 3, 5, [1 2 3 4 5], [41 213 161 313 88], [161 41 88 313 213], 99, 3, 88, 3, 2.091181e+00, 2091, 59, 29, -59, NA
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 1, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [121 320 281 81 161], 2, 9, 241, 9, 5.831692e-01, 583, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 2, 1, 1, 8, [1 41 81 121 161 201 241 281 320], 161, 2, 9, 201, 8, 4.966450e-01, 497, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 3, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [241 320 1 121 281 41 161], 1, 1, 241, 2, 6.740258e-01, 674, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 4, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [241 1 81 41 121 320 161], 1, 1, 241, 2, 6.593766e-01, 659, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 5, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [201 161 241 281 1 121 320], 1, 3, 241, 4, 7.083059e-01, 708, 0, d, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 6, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [161 81 1 121 41 241 281], 2, 7, 281, 7, 7.182171e-01, 718, 1, d, NA, lure
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 7, 2, 3, [6 7 8], [1 41 81 121 161 201 241 281 320], [241 320 281], 2, 9, 161, 7, 7.588280e-01, 759, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 8, 2, 3, [5 6 7], [1 41 81 121 161 201 241 281 320], [241 161 201], 2, 9, 81, 6, 5.437447e-01, 544, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 9, 2, 3, [3 4 5], [1 41 81 121 161 201 241 281 320], [1 320 81], 2, 2, 320, 3, 7.374863e-01, 737, 1, d, NA, lure
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 10, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [241 161 41 281 121 201 320], 2, 9, 81, 7, 6.349172e-01, 635, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 11, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [320 121 201 41 161], 2, 9, 241, 6, 4.519498e-01, 452, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 12, 2, 3, [7 8 9], [1 41 81 121 161 201 241 281 320], [121 241 161], 1, 1, 121, 7, 7.656758e-01, 766, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 13, 2, 3, [7 8 9], [1 41 81 121 161 201 241 281 320], [81 320 161], 2, 9, 1, 8, 5.428475e-01, 543, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 14, 3, 5, [1 2 3 4 5], [1 41 81 121 161 201 241 281 320], [81 41 241 201 281], 1, 4, 201, 4, 5.847081e-01, 585, 0, d, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 15, 1, 1, 8, [1 41 81 121 161 201 241 281 320], 201, 2, 9, 241, 8, 5.783155e-01, 578, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 16, 3, 5, [2 3 4 5 6], [1 41 81 121 161 201 241 281 320], [1 41 281 121 241], 2, 9, 161, 6, 6.745961e-01, 675, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 17, 3, 5, [1 2 3 4 5], [1 41 81 121 161 201 241 281 320], [81 241 41 281 121], 1, 1, 81, 1, 7.804702e-01, 780, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 18, 1, 1, 9, [1 41 81 121 161 201 241 281 320], 81, 1, 1, 81, 9, 5.020993e-01, 502, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 19, 2, 3, [1 2 3], [1 41 81 121 161 201 241 281 320], [41 161 81], 2, 3, 81, 1, 9.430608e-01, 943, 1, d, NA, lure
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 20, 1, 1, 5, [1 41 81 121 161 201 241 281 320], 41, 2, 9, 281, 5, 1.008157e+00, 1008, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 21, 2, 3, [4 5 6], [1 41 81 121 161 201 241 281 320], [281 1 41], 2, 9, 320, 4, 8.256682e-01, 826, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 22, 1, 1, 6, [1 41 81 121 161 201 241 281 320], 1, 1, 1, 1, 6, 5.630623e-01, 563, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 23, 3, 5, [2 3 4 5 6], [1 41 81 121 161 201 241 281 320], [281 241 320 81 161], 1, 1, 281, 2, 6.919792e-01, 692, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 24, 3, 5, [4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [201 241 1 121 281], 2, 9, 320, 8, 6.131045e-01, 613, 0, s, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 25, 1, 1, 4, [1 41 81 121 161 201 241 281 320], 121, 2, 9, 281, 4, 4.711547e-01, 471, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 26, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [81 320 121 1 201 281 41], 2, 5, 201, 4, 7.524370e-01, 752, 1, d, NA, lure
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 27, 1, 1, 2, [1 41 81 121 161 201 241 281 320], 201, 2, 9, 1, 2, 5.530875e-01, 553, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 28, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [281 121 41 320 1 81 161], 1, 6, 81, 8, 5.710884e-01, 571, 0, d, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 29, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [241 121 201 281 41 81 161], 1, 1, 241, 2, 6.044838e-01, 604, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 30, 2, 3, [5 6 7], [1 41 81 121 161 201 241 281 320], [241 161 201], 1, 3, 201, 7, 8.140243e-01, 814, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 31, 2, 3, [4 5 6], [1 41 81 121 161 201 241 281 320], [1 241 41], 1, 3, 41, 6, 7.432334e-01, 743, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 32, 1, 1, 8, [1 41 81 121 161 201 241 281 320], 320, 2, 9, 1, 8, 6.649147e-01, 665, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 33, 1, 1, 2, [1 41 81 121 161 201 241 281 320], 281, 1, 1, 281, 2, 6.177918e-01, 618, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 34, 2, 3, [6 7 8], [1 41 81 121 161 201 241 281 320], [161 241 81], 2, 9, 281, 8, 5.788605e-01, 579, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 35, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [1 241 281 201 41 81 320], 2, 9, 121, 6, 5.959296e-01, 596, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 36, 4, 7, [1 2 3 4 5 6 7], [1 41 81 121 161 201 241 281 320], [320 81 281 1 201 241 121], 1, 2, 81, 2, 1.165435e+00, 1165, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 37, 3, 5, [4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [81 161 1 320 201], 1, 3, 1, 6, 7.514352e-01, 751, 0, d, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 38, 1, 1, 5, [1 41 81 121 161 201 241 281 320], 281, 1, 1, 281, 5, 5.764403e-01, 576, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 39, 2, 3, [2 3 4], [1 41 81 121 161 201 241 281 320], [41 81 161], 1, 3, 161, 4, 6.421124e-01, 642, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 40, 1, 1, 3, [1 41 81 121 161 201 241 281 320], 1, 2, 9, 161, 3, 6.987977e-01, 699, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 41, 3, 5, [1 2 3 4 5], [1 41 81 121 161 201 241 281 320], [241 201 161 320 281], 2, 9, 1, 1, 6.360441e-01, 636, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 42, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [281 241 161 81 121 1 320], 2, 9, 201, 8, 7.258205e-01, 726, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 43, 1, 1, 9, [1 41 81 121 161 201 241 281 320], 81, 2, 9, 241, 9, 7.996642e-01, 800, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 44, 3, 5, [4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [121 161 81 241 320], 2, 3, 81, 4, 1.256309e+00, 1256, 1, d, NA, lure
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 45, 1, 1, 6, [1 41 81 121 161 201 241 281 320], 41, 1, 1, 41, 6, 7.541522e-01, 754, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 46, 3, 5, [2 3 4 5 6], [1 41 81 121 161 201 241 281 320], [201 161 121 241 281], 1, 4, 241, 5, 5.865009e-01, 587, 0, d, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 47, 2, 3, [6 7 8], [1 41 81 121 161 201 241 281 320], [121 201 161], 1, 2, 201, 7, 7.879703e-01, 788, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 48, 1, 1, 5, [1 41 81 121 161 201 241 281 320], 121, 2, 9, 201, 5, 1.333657e+00, 1334, 0, s, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 49, 1, 1, 4, [1 41 81 121 161 201 241 281 320], 1, 1, 1, 1, 4, 5.104497e-01, 510, 0, d, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 50, 4, 7, [1 2 3 4 5 6 7], [1 41 81 121 161 201 241 281 320], [241 281 161 121 41 81 320], 2, 9, 201, 5, 1.135916e+00, 1136, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 51, 3, 5, [3 4 5 6 7], [1 41 81 121 161 201 241 281 320], [1 281 121 241 201], 2, 9, 161, 6, 1.458030e+00, 1458, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 52, 1, 1, 2, [1 41 81 121 161 201 241 281 320], 1, 2, 9, 161, 2, 7.631424e-01, 763, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 53, 1, 1, 4, [1 41 81 121 161 201 241 281 320], 201, 2, 9, 81, 4, 6.525054e-01, 653, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 54, 4, 7, [1 2 3 4 5 6 7], [1 41 81 121 161 201 241 281 320], [201 320 161 241 41 81 121], 1, 7, 121, 7, 8.538005e-01, 854, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 55, 2, 3, [5 6 7], [1 41 81 121 161 201 241 281 320], [1 121 201], 1, 2, 121, 6, 7.028554e-01, 703, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 56, 3, 5, [1 2 3 4 5], [1 41 81 121 161 201 241 281 320], [281 81 121 241 41], 2, 1, 281, 4, 7.202668e-01, 720, 1, d, NA, lure
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 57, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [201 121 241 161 81], 2, 9, 1, 7, 6.180741e-01, 618, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 58, 2, 3, [5 6 7], [1 41 81 121 161 201 241 281 320], [320 121 1], 2, 9, 81, 5, 7.628011e-01, 763, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 59, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [320 81 241 201 121 41 1], 1, 5, 121, 6, 1.539617e+00, 1540, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 60, 2, 3, [6 7 8], [1 41 81 121 161 201 241 281 320], [320 241 281], 1, 1, 320, 6, 8.133244e-01, 813, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 61, 1, 1, 6, [1 41 81 121 161 201 241 281 320], 201, 1, 1, 201, 6, 4.871488e-01, 487, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 62, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [281 121 241 201 320 41 161], 2, 4, 201, 2, 7.761827e-01, 776, 1, d, NA, lure
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 63, 3, 5, [2 3 4 5 6], [1 41 81 121 161 201 241 281 320], [81 121 1 320 281], 1, 4, 320, 5, 1.073936e+00, 1074, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 64, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [161 281 320 241 121 81 201], 2, 7, 201, 6, 1.267272e+00, 1267, 0, s, NA, lure
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 65, 3, 5, [3 4 5 6 7], [1 41 81 121 161 201 241 281 320], [41 1 320 121 281], 2, 9, 241, 3, 6.447834e-01, 645, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 66, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [1 201 281 320 161 121 81], 1, 5, 161, 6, 1.205709e+00, 1206, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 67, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [1 241 41 320 281 161 201], 1, 3, 41, 4, 6.784136e-01, 678, 0, d, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 68, 2, 3, [7 8 9], [1 41 81 121 161 201 241 281 320], [1 281 241], 1, 1, 1, 7, 8.562766e-01, 856, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 69, 3, 5, [1 2 3 4 5], [1 41 81 121 161 201 241 281 320], [1 281 161 241 41], 2, 3, 161, 2, 8.178517e-01, 818, 1, d, NA, lure
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 70, 2, 3, [7 8 9], [1 41 81 121 161 201 241 281 320], [81 241 41], 1, 3, 41, 9, 1.050864e+00, 1051, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 71, 3, 5, [1 2 3 4 5], [1 41 81 121 161 201 241 281 320], [121 241 161 81 320], 2, 1, 121, 2, 1.515686e+00, 1516, 1, d, NA, lure
103, 3, INF, Left, 1, SpatialChangeDetection, 5, 72, 2, 3, [5 6 7], [1 41 81 121 161 201 241 281 320], [161 241 1], 2, 1, 161, 7, 7.013948e-01, 701, 1, d, NA, lure
103, 3, INF, Left, 2, Precision, 6, 1, 2, 3, [4 5 6], [321 210 330], [330 210 321], 99, 3, 321, 6, 2.682459e+00, 2682, 3, 318, -3, NA
103, 3, INF, Left, 2, Precision, 6, 2, 4, 7, [3 4 5 6 7 8 9], [197 37 18 58 112 59 23], [58 59 112 37 23 18 197], 99, 6, 18, 8, 1.866447e+00, 1866, 2, 20, 2, NA
103, 3, INF, Left, 2, Precision, 6, 3, 1, 1, 9, 233, 233, 99, 1, 233, 9, 1.434832e+00, 1435, 0, 233, 0, NA
103, 3, INF, Left, 2, Precision, 6, 4, 2, 3, [5 6 7], [29 289 100], [289 29 100], 99, 2, 29, 6, 1.955951e+00, 1956, 3, 32, 3, NA
103, 3, INF, Left, 2, Precision, 6, 5, 3, 5, [5 6 7 8 9], [278 347 251 300 44], [278 251 347 300 44], 99, 3, 347, 7, 1.597273e+00, 1597, 78, 269, -78, NA
103, 3, INF, Left, 2, Precision, 6, 6, 3, 5, [3 4 5 6 7], [240 74 305 217 38], [38 74 217 240 305], 99, 2, 74, 4, 1.894374e+00, 1894, 19, 55, -19, NA
103, 3, INF, Left, 2, Precision, 6, 7, 1, 1, 6, 360, 360, 99, 1, 360, 6, 1.376333e+00, 1376, 1, 359, -1, NA
103, 3, INF, Left, 2, Precision, 6, 8, 2, 3, [3 4 5], [165 175 72], [175 165 72], 99, 1, 175, 3, 1.793337e+00, 1793, 37, 212, 37, NA
103, 3, INF, Left, 2, Precision, 6, 9, 4, 7, [2 3 4 5 6 7 8], [203 77 10 37 193 66 74], [37 193 203 77 66 10 74], 99, 3, 203, 4, 2.066408e+00, 2066, 0, 203, 0, NA
103, 3, INF, Left, 2, Precision, 6, 10, 1, 1, 1, 160, 160, 99, 1, 160, 1, 1.466820e+00, 1467, 11, 149, -11, NA
103, 3, INF, Left, 2, Precision, 6, 11, 3, 5, [4 5 6 7 8], [78 93 23 297 183], [78 93 297 183 23], 99, 1, 78, 4, 2.164032e+00, 2164, 39, 39, -39, NA
103, 3, INF, Left, 2, Precision, 6, 12, 1, 1, 5, 43, 43, 99, 1, 43, 5, 1.892346e+00, 1892, 5, 38, -5, NA
103, 3, INF, Left, 2, Precision, 6, 13, 4, 7, [2 3 4 5 6 7 8], [264 8 336 79 62 138 63], [264 138 79 8 62 63 336], 99, 6, 63, 7, 2.301997e+00, 2302, 29, 34, -29, NA
103, 3, INF, Left, 2, Precision, 6, 14, 1, 1, 7, 360, 360, 99, 1, 360, 7, 1.750342e+00, 1750, 4, 4, 4, NA
103, 3, INF, Left, 2, Precision, 6, 15, 1, 1, 2, 250, 250, 99, 1, 250, 2, 1.335681e+00, 1336, 11, 261, 11, NA
103, 3, INF, Left, 2, Precision, 6, 16, 1, 1, 6, 294, 294, 99, 1, 294, 6, 1.480693e+00, 1481, 12, 282, -12, NA
103, 3, INF, Left, 2, Precision, 6, 17, 3, 5, [5 6 7 8 9], [338 125 19 14 276], [14 19 338 276 125], 99, 4, 276, 8, 3.113871e+00, 3114, 2, 274, -2, NA
103, 3, INF, Left, 2, Precision, 6, 18, 2, 3, [7 8 9], [64 129 313], [64 313 129], 99, 2, 313, 8, 3.074366e+00, 3074, 22, 291, -22, NA
103, 3, INF, Left, 2, Precision, 6, 19, 2, 3, [7 8 9], [21 239 264], [239 264 21], 99, 2, 264, 8, 1.475107e+00, 1475, 7, 271, 7, NA
103, 3, INF, Left, 2, Precision, 6, 20, 3, 5, [3 4 5 6 7], [234 120 337 29 230], [29 234 120 337 230], 99, 4, 337, 6, 2.813740e+00, 2814, -9302, 9999, NoResp, NA
103, 3, INF, Left, 2, Precision, 6, 21, 3, 5, [2 3 4 5 6], [237 175 159 13 291], [13 291 175 237 159], 99, 2, 291, 3, 1.758296e+00, 1758, 94, 197, -94, NA
103, 3, INF, Left, 2, Precision, 6, 22, 1, 1, 8, 143, 143, 99, 1, 143, 8, 1.703796e+00, 1704, 5, 148, 5, NA
103, 3, INF, Left, 2, Precision, 6, 23, 1, 1, 2, 222, 222, 99, 1, 222, 2, 1.425312e+00, 1425, 10, 232, 10, NA
103, 3, INF, Left, 2, Precision, 6, 24, 2, 3, [5 6 7], [354 355 301], [354 301 355], 99, 3, 355, 7, 1.490290e+00, 1490, 2, 357, 2, NA
103, 3, INF, Left, 2, Precision, 6, 25, 4, 7, [1 2 3 4 5 6 7], [178 224 238 6 261 327 151], [151 261 224 238 327 6 178], 99, 6, 6, 6, 1.923738e+00, 1924, 148, 218, -148, NA
103, 3, INF, Left, 2, Precision, 6, 26, 3, 5, [3 4 5 6 7], [24 274 110 27 86], [27 110 24 86 274], 99, 2, 110, 4, 1.997765e+00, 1998, 60, 50, -60, NA
103, 3, INF, Left, 2, Precision, 6, 27, 3, 5, [2 3 4 5 6], [152 322 120 52 351], [152 322 351 52 120], 99, 4, 52, 5, 1.414940e+00, 1415, 4, 56, 4, NA
103, 3, INF, Left, 2, Precision, 6, 28, 4, 7, [2 3 4 5 6 7 8], [218 266 211 316 59 164 268], [268 316 164 211 59 266 218], 99, 5, 59, 6, 1.623973e+00, 1624, 136, 283, -136, NA
103, 3, INF, Left, 2, Precision, 6, 29, 1, 1, 5, 37, 37, 99, 1, 37, 5, 1.423809e+00, 1424, 4, 33, -4, NA
103, 3, INF, Left, 2, Precision, 6, 30, 2, 3, [2 3 4], [286 312 166], [312 286 166], 99, 3, 166, 4, 1.609830e+00, 1610, 22, 188, 22, NA
103, 3, INF, Left, 2, Precision, 6, 31, 2, 3, [6 7 8], [258 84 310], [310 84 258], 99, 3, 258, 8, 1.291113e+00, 1291, 4, 262, 4, NA
103, 3, INF, Left, 2, Precision, 6, 32, 4, 7, [2 3 4 5 6 7 8], [1 3 254 92 34 280 348], [92 1 3 34 280 254 348], 99, 4, 34, 5, 2.276527e+00, 2277, 39, 355, -39, NA
103, 3, INF, Left, 2, Precision, 6, 33, 4, 7, [1 2 3 4 5 6 7], [222 98 218 281 121 304 211], [222 121 218 98 211 281 304], 99, 3, 218, 3, 1.901702e+00, 1902, 37, 255, 37, NA
103, 3, INF, Left, 2, Precision, 6, 34, 2, 3, [3 4 5], [196 78 31], [196 31 78], 99, 3, 78, 5, 2.206301e+00, 2206, 24, 54, -24, NA
103, 3, INF, Left, 2, Precision, 6, 35, 4, 7, [3 4 5 6 7 8 9], [30 184 3 314 232 34 136], [34 3 232 184 136 314 30], 99, 1, 34, 3, 1.903827e+00, 1904, 9, 25, -9, NA
103, 3, INF, Left, 2, Precision, 6, 36, 3, 5, [2 3 4 5 6], [5 228 243 178 103], [178 228 243 5 103], 99, 2, 228, 3, 1.575578e+00, 1576, 5, 223, -5, NA
103, 3, INF, Left, 2, Precision, 6, 37, 2, 3, [5 6 7], [104 9 55], [9 55 104], 99, 1, 9, 5, 1.833662e+00, 1834, 3, 6, -3, NA
103, 3, INF, Left, 2, Precision, 6, 38, 3, 5, [3 4 5 6 7], [356 296 263 235 163], [235 356 163 263 296], 99, 3, 163, 5, 2.041918e+00, 2042, 145, 18, -145, NA
103, 3, INF, Left, 2, Precision, 6, 39, 1, 1, 9, 56, 56, 99, 1, 56, 9, 1.755458e+00, 1755, 9, 47, -9, NA
103, 3, INF, Left, 2, Precision, 6, 40, 1, 1, 5, 59, 59, 99, 1, 59, 5, 1.701041e+00, 1701, 1, 60, 1, NA
103, 3, INF, Left, 2, Precision, 6, 41, 2, 3, [2 3 4], [31 58 142], [31 142 58], 99, 2, 142, 3, 2.126092e+00, 2126, 7, 149, 7, NA
103, 3, INF, Left, 2, Precision, 6, 42, 4, 7, [1 2 3 4 5 6 7], [223 60 202 100 6 313 5], [202 60 6 5 223 313 100], 99, 5, 223, 5, 2.007517e+00, 2008, 141, 4, 141, NA
